Id,IngestType,IngestionSequence,DataProvider,OriginalRecord,isShownAt,Object
49fee3b8d9a65d544d143f50e16aefbc,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/49fee3b8d9a65d544d143f50e16aefbc.json,https://www.loc.gov/item/74692774/,http://cdn.loc.gov/service/gmd/gmd380/g3800/g3800/ar104900.gif,
902c1210e25bc7d49b3611a11a85c53a,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/902c1210e25bc7d49b3611a11a85c53a.json,https://www.loc.gov/item/74696120/,http://cdn.loc.gov/service/gmd/gmd3/g3300/g3300/ar006200.gif,"Scale ca. 1:7,200,000. Hand colored. Relief shown pictorially. ""Longitude west from Ferro."" ""Sold by Wm. Herbert ... & Robt. Sayer ... "" LC Maps of North America, 1750-1789, 62 Includes notes. Maps in margin: A plan of the harbor and town of Louisbourg on the isle of Cape Briton.--A plan of Chebucto Harbor.--The Atlantic Ocean.--Fort Frederick built by the French at Crown or Scalp Point in the year 1731.--A plan of Port Dauphin on the isle of Cape Briton.--A plan of the harbour of Annopolis Royal.--A plan of the town of Quebeck. Available also through the Library of Congress Web site as a raster image. Vault AACR2"
1a78b9c31a57f897edc67d7755ed3028,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/1a78b9c31a57f897edc67d7755ed3028.json,https://www.loc.gov/item/2002627444/,http://cdn.loc.gov/service/gmd/gmd388/g3883/g3883e/cwh00029.gif,[1863]
72d619084e0a59c4a3d03eccc23d1514,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/72d619084e0a59c4a3d03eccc23d1514.json,https://www.loc.gov/item/2008627288/,http://cdn.loc.gov/service/gmd/gmd395/g3954/g3954c/cw0218000.gif,1862.
a886600f4b5d85c0496bb622a869b195,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/a886600f4b5d85c0496bb622a869b195.json,https://www.loc.gov/item/73691834/,http://cdn.loc.gov/service/gmd/gmd4/g4964/g4964p/ar194400.gif,"Soundings shown in fathoms. Oriented with north to the left. LC Maps of North America, 1750-1789, 1944 Available also through the Library of Congress Web site as a raster image. ""Tome I, no. 60."" From the author's Le petit atlas maritime. 1764. Vault AACR2: 100"
afd015306bf4fc7e49997fb2d16c9a96,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/afd015306bf4fc7e49997fb2d16c9a96.json,https://www.loc.gov/item/2007625190/,http://cdn.loc.gov/service/gmd/gmd382/g3824/g3824a/pm020100.gif,Aerial view of village. Oriented with north toward the upper right. Printed in black and faded blue-gray. Available also through the Library of Congress Web site as a raster image. Includes ill. and index to points of interest. PM3 Acquisitions control no.: 2007-079
4179d88062484ebb0d878ac5220b026a,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/4179d88062484ebb0d878ac5220b026a.json,https://www.loc.gov/item/gm71002462/,http://cdn.loc.gov/service/gmd/gmd376/g3764/g3764b/ar092100.gif,[1775?]
eb0ec0897b492edc4d52800f1a5cb0a3,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/eb0ec0897b492edc4d52800f1a5cb0a3.json,https://www.loc.gov/item/2006629771/,http://cdn.loc.gov/service/gmd/gmd388/g3880/g3880/cw0465290a.gif,"[Washington] : Government Printing Office, 1862."
2da8c12811220bff4e68045674a54b4a,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/2da8c12811220bff4e68045674a54b4a.json,https://www.loc.gov/item/74694272/,http://cdn.loc.gov/service/gmd/gmd380/g3800/g3800/ar104200.gif,"Scale ca. 1:650,000. Hand colored. Relief shown pictorially. Shows ""Longitude west from London."" Shows township and county boundaries. Includes historical notes and insets of ""A chart of the mouth of Hudson's River, from Sandy Hook to New York,"" ""A plan of the city of New York,"" and ""Plan of Amboy with its environs."" LC Maps of North America, 1750-1789, 1042 Available also through the Library of Congress Web site as a raster image. Vault AACR2"
5baa1b883a2044338ca8abcafd3faf73,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/5baa1b883a2044338ca8abcafd3faf73.json,https://www.loc.gov/item/gm71000615/,http://cdn.loc.gov/service/gmd/gmd376/g3764/g3764b/ar091400.gif,[1775]
751d31e4a07020925dc76de73bf01dd4,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/751d31e4a07020925dc76de73bf01dd4.json,https://www.loc.gov/item/75696528/,http://cdn.loc.gov/service/gmd/gmd382/g3824/g3824r/pm008400.gif,"Morrisville, Pa., T. M. Fowler & James B. Moyer [1902]"
c74df507b775b7acdbcbddb6831fb14a,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/c74df507b775b7acdbcbddb6831fb14a.json,https://www.loc.gov/item/2007627343/,http://cdn.loc.gov/service/gmd/gmd388m/g3884m/g3884sm/gcw0659000/ca000001.gif,"Annotated in pen-and-ink and pencil. Confederate troop positions are colored red. LC Civil War Maps (2nd ed.), 659 LeGear. Atlases of the United States, 10659 Call no. cited in LC Civil War maps (2nd ed.): G1292.S6S5 .R8 1933 folio. Includes notes. Available also through the Library of Congress Web site as a raster image."
b1ce1fb69b5b60f5fe42649f5dd80fca,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/b1ce1fb69b5b60f5fe42649f5dd80fca.json,https://www.loc.gov/item/75696626/,http://cdn.loc.gov/service/gmd/gmd375/g3754/g3754l/pm009390.gif,"Troy, N.Y., c1885."
3d099309d371d4b010db3539eb01cade,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/3d099309d371d4b010db3539eb01cade.json,https://www.loc.gov/item/gm72002042/,http://cdn.loc.gov/service/gmd/gmd3/g3301/g3301r/ar011800.gif,"Scale ca. 1:6,500,000. Manuscript, pen-and-ink and watercolor. Includes penciled note and listing of the composition of ""Detachments."" LC Maps of North America, 1750-1789, 118 Available also through the Library of Congress Web site as a raster image. Vault AACR2"
1610420c0a1f7aff8d8a3ee86696dfa4,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/1610420c0a1f7aff8d8a3ee86696dfa4.json,https://www.loc.gov/item/2006626045/,http://cdn.loc.gov/service/gmd/gmd388/g3884/g3884p/cw0613800.gif,"In addition to fortifications, the map shows roads, railroads, and houses and names of some residents. Annotated in pen and ink. Sun print. LC Civil War maps (2nd ed.), 613.8 Description derived from published bibliography. Available also through the Library of Congress Web site as a raster image."
27e56e44c4c95025759b821cd91f3263,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/27e56e44c4c95025759b821cd91f3263.json,https://www.loc.gov/item/2004630577/,http://cdn.loc.gov/service/gmd/gmd388/g3884/g3884m/cw0576000.gif,"[S.l. : s.n., 1862]"
bda12edfd199652ee3cd58bb974bd4e5,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/bda12edfd199652ee3cd58bb974bd4e5.json,https://www.loc.gov/item/74691151/,http://cdn.loc.gov/service/gmd/gmd4/g4944/g4944l/ar189900.gif,
d393bafce3bf4a599759162eef522a06,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/d393bafce3bf4a599759162eef522a06.json,https://www.loc.gov/item/75694929/,http://cdn.loc.gov/service/gmd/gmd408/g4084/g4084s/pm007090.gif,"Morrisville, Pa., T. M. Fowler & James B. Moyer [1899]"
1d1dbe92264d5c53d8623ae82ca62b62,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/1d1dbe92264d5c53d8623ae82ca62b62.json,https://www.loc.gov/item/74690953/,http://cdn.loc.gov/service/gmd/gmd5/g5000/g5000/ar196400.gif,"[Paris, 1764]"
3bb09fb39d26dde239cda3a176105d6c,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/3bb09fb39d26dde239cda3a176105d6c.json,https://www.loc.gov/item/gm71000666/,http://cdn.loc.gov/service/gmd/gmd380/g3804/g3804f/ar119400a.gif,[1777]
89e5cc08bacb3f68130763587580a1aa,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/89e5cc08bacb3f68130763587580a1aa.json,https://www.loc.gov/item/75696732/,http://cdn.loc.gov/service/gmd/gmd3/g3514/g3514v/pm010760.gif,Perspective map not drawn to scale. Indexed for points of interest. Available also through the Library of Congress Web site as a raster image. AACR2: 100; 651/1; 710/1
91c7c22970f10a39b9ad39ff2b02c8e9,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/91c7c22970f10a39b9ad39ff2b02c8e9.json,https://www.loc.gov/item/99448337/,http://cdn.loc.gov/service/gmd/gmd388/g3884/g3884r/cw0647000.gif,"Scale ca. 1:135,000. LC Civil War Maps (2nd ed.), 647 Union fortifications are colored purple, and Confederate fortifications are colored red. Description derived from published bibliography. Available also through the Library of Congress web site as raster image."
1664d9d46adb5985362097111fc2956d,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/1664d9d46adb5985362097111fc2956d.json,https://www.loc.gov/item/gm70005369/,http://cdn.loc.gov/service/gmd/gmd370/g3701/g3701p/cw0014000.gif,"New York, 1861."
86fe15355ead2b4698be73750ba9f1c4,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/86fe15355ead2b4698be73750ba9f1c4.json,https://www.loc.gov/item/99448803/,http://cdn.loc.gov/service/gmd/gmd391/g3912/g3912p/cw0389200.gif,"[Washington, U.S. Coast Survey], 1862."
fcd5e175589f699d32b17e81e47127cf,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/fcd5e175589f699d32b17e81e47127cf.json,https://www.loc.gov/item/99447075/,http://cdn.loc.gov/service/gmd/gmd379/g3790/g3790/cw0025900.gif,New York J. H. Colton 1862.
9cdc2b413148834d768bc725ab17eaa8,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/9cdc2b413148834d768bc725ab17eaa8.json,https://www.loc.gov/item/gm71000694/,http://cdn.loc.gov/service/gmd/gmd380/g3804/g3804n/ar120100.gif,[1779]
a15f6951342d42085f237c6b59b82d46,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/a15f6951342d42085f237c6b59b82d46.json,https://www.loc.gov/item/2008622052/,http://cdn.loc.gov/service/gmd/gmd384m/g3841m/g3841sm/gcw0243000/ca000001.gif,"Photocopies of manuscript maps showing Union and Confederate troop positions. Confederate troop positions annotated in red pencil. Title from typewritten label (5 x 14 cm.) affixed to p. [1]. LC Civil War maps (2nd ed.), 243 LeGear. Atlases of the United States, 10668 Each map includes note. At lower right of each map: 2. Available also through the Library of Congress Web site as a raster image."
4e252088ceb3b546064e978b1429838e,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/4e252088ceb3b546064e978b1429838e.json,https://www.loc.gov/item/99448351/,http://cdn.loc.gov/service/gmd/gmd388/g3883/g3883s/cw0658000.gif,"Scale ca. 1:63,360. Relief shown by hachures and pictorially. LC Civil War Maps (2nd ed.), 658 From Century illustrated monthly magazine, v. 34, June 1887. p. 288. ""Union works are marked . . . U"" and ""Confederate works are marked . . . C."" Indicates roads, houses, names of residents, drainage, vegetation. Description derived from published bibliography. Available also through the Library of Congress web site as raster image."
9412033eff7455dc1fda0b6c7a4067d6,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/9412033eff7455dc1fda0b6c7a4067d6.json,https://www.loc.gov/item/gm71000638/,http://cdn.loc.gov/service/gmd/gmd391/g3914/g3914c/ar155900.gif,1780?]
1ae934c9273a13a447a3e0bf27d81ea8,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/1ae934c9273a13a447a3e0bf27d81ea8.json,https://www.loc.gov/item/75694799/,http://cdn.loc.gov/service/gmd/gmd380/g3804/g3804m/pm005910.gif,"Troy, N.Y. [1887]"
3bc86a853a33d3d1207264184eeb8c40,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/3bc86a853a33d3d1207264184eeb8c40.json,https://www.loc.gov/item/2003629691/,http://cdn.loc.gov/service/gmd/gmd388/g3883/g3883o/cwh00104.gif,[186-]
36cde1267829327faba417203780ddb4,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/36cde1267829327faba417203780ddb4.json,https://www.loc.gov/item/75694658/,http://cdn.loc.gov/service/gmd/gmd416/g4164/g4164s/pm004400.gif,"Shows views of St. Louis between 1784 and 1884. LC Panoramic maps (2nd ed.), 440 Available also through the Library of Congress Web site as a raster image. AACR2: 651/1"
01cb9d3a820716ed8034d12ecd935d76,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/01cb9d3a820716ed8034d12ecd935d76.json,https://www.loc.gov/item/74691155/,_:158f9f27cc4353,"[Paris, 1764]"
c7af31491b8e72bddbde2836b7b6933f,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/c7af31491b8e72bddbde2836b7b6933f.json,https://www.loc.gov/item/99448840/,http://cdn.loc.gov/service/gmd/gmd391/g3914/g3914c/cw0384500.gif,"[S.l., 1885]"
ff877d8f70b2b98c18e61d0fbc2cd9ec,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",http://ldp.staging.dp.la/ldp/original_record/ff877d8f70b2b98c18e61d0fbc2cd9ec.json,https://www.loc.gov/item/2005625080/,http://cdn.loc.gov/service/gmd/gmd388/g3883/g3883o/cwh00173.gif,[1864]
cfae53888766a2497f832a891d7ac65e,item,999999,"Library of Congress Prints and Photographs Division Washington, D.C. 20540 USA dcu http://hdl.loc.gov/loc.pnp/pp.print",http://ldp.staging.dp.la/ldp/original_record/cfae53888766a2497f832a891d7ac65e.json,https://www.loc.gov/item/90715981/,http://cdn.loc.gov/service/gmd/gmd380/g3804/g3804n/pm005945.gif,Bird's-eye view of New York City with Battery Park in the foreground and Brooklyn Heights in the lower right corner.
89c3418b27f1c8adfd07052289b10a75,item,999999,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",http://ldp.staging.dp.la/ldp/original_record/89c3418b27f1c8adfd07052289b10a75.json,https://www.loc.gov/item/74692148/,http://cdn.loc.gov/service/gmd/gmd371/g3710/g3710/ar021601.gif,[Paris] 1780.
